Serial No.,MQ2,Gas,Gaseus state
213,517,Mixture,213_Mixture
214,517,Mixture,214_Mixture
215,518,Mixture,215_Mixture
216,517,Mixture,216_Mixture
217,516,Mixture,217_Mixture
218,514,Mixture,218_Mixture
219,512,Mixture,219_Mixture
220,511,Mixture,220_Mixture
221,511,Mixture,221_Mixture
222,510,Mixture,222_Mixture
223,511,Mixture,223_Mixture
224,510,Mixture,224_Mixture
225,510,Mixture,225_Mixture
226,509,Mixture,226_Mixture
227,508,Mixture,227_Mixture
228,509,Mixture,228_Mixture
229,507,Mixture,229_Mixture
230,505,Mixture,230_Mixture
231,504,Mixture,231_Mixture
232,502,Mixture,232_Mixture
233,520,Mixture,233_Mixture
234,600,Mixture,234_Mixture
235,631,Mixture,235_Mixture
236,614,Mixture,236_Mixture
237,579,Mixture,237_Mixture
238,556,Mixture,238_Mixture
239,540,Mixture,239_Mixture
240,529,Mixture,240_Mixture
241,547,Mixture,241_Mixture
242,584,Mixture,242_Mixture
243,595,Mixture,243_Mixture
244,632,Mixture,244_Mixture
245,616,Mixture,245_Mixture
246,590,Mixture,246_Mixture
247,581,Mixture,247_Mixture
248,572,Mixture,248_Mixture
249,553,Mixture,249_Mixture
250,546,Mixture,250_Mixture
251,537,Mixture,251_Mixture
252,615,Mixture,252_Mixture
253,676,Mixture,253_Mixture
254,692,Mixture,254_Mixture
255,705,Mixture,255_Mixture
256,705,Mixture,256_Mixture
257,699,Mixture,257_Mixture
258,702,Mixture,258_Mixture
259,710,Mixture,259_Mixture
260,710,Mixture,260_Mixture
261,702,Mixture,261_Mixture
262,693,Mixture,262_Mixture
263,697,Mixture,263_Mixture
264,695,Mixture,264_Mixture
265,688,Mixture,265_Mixture
266,684,Mixture,266_Mixture
267,670,Mixture,267_Mixture
268,670,Mixture,268_Mixture
269,659,Mixture,269_Mixture
270,652,Mixture,270_Mixture
271,635,Mixture,271_Mixture
272,620,Mixture,272_Mixture
273,609,Mixture,273_Mixture
274,597,Mixture,274_Mixture
275,590,Mixture,275_Mixture
276,588,Mixture,276_Mixture
277,587,Mixture,277_Mixture
278,582,Mixture,278_Mixture
279,577,Mixture,279_Mixture
280,568,Mixture,280_Mixture
281,565,Mixture,281_Mixture
282,561,Mixture,282_Mixture
283,556,Mixture,283_Mixture
284,553,Mixture,284_Mixture
285,549,Mixture,285_Mixture
286,546,Mixture,286_Mixture
287,541,Mixture,287_Mixture
288,538,Mixture,288_Mixture
289,538,Mixture,289_Mixture
290,538,Mixture,290_Mixture
291,532,Mixture,291_Mixture
292,526,Mixture,292_Mixture
293,520,Mixture,293_Mixture
294,516,Mixture,294_Mixture
295,512,Mixture,295_Mixture
296,507,Mixture,296_Mixture
297,504,Mixture,297_Mixture
298,506,Mixture,298_Mixture
299,507,Mixture,299_Mixture
300,509,Mixture,300_Mixture
301,515,Mixture,301_Mixture
302,543,Mixture,302_Mixture
303,550,Mixture,303_Mixture
304,567,Mixture,304_Mixture
305,560,Mixture,305_Mixture
306,552,Mixture,306_Mixture
307,555,Mixture,307_Mixture
308,557,Mixture,308_Mixture
309,551,Mixture,309_Mixture
310,551,Mixture,310_Mixture
311,545,Mixture,311_Mixture
312,536,Mixture,312_Mixture
313,532,Mixture,313_Mixture
314,525,Mixture,314_Mixture
315,519,Mixture,315_Mixture
316,516,Mixture,316_Mixture
317,518,Mixture,317_Mixture
318,516,Mixture,318_Mixture
319,517,Mixture,319_Mixture
320,514,Mixture,320_Mixture
321,509,Mixture,321_Mixture
322,507,Mixture,322_Mixture
323,504,Mixture,323_Mixture
324,502,Mixture,324_Mixture
325,503,Mixture,325_Mixture
326,508,Mixture,326_Mixture
327,514,Mixture,327_Mixture
328,517,Mixture,328_Mixture
329,516,Mixture,329_Mixture
330,521,Mixture,330_Mixture
331,519,Mixture,331_Mixture
332,513,Mixture,332_Mixture
333,511,Mixture,333_Mixture
334,510,Mixture,334_Mixture
335,516,Mixture,335_Mixture
336,513,Mixture,336_Mixture
337,508,Mixture,337_Mixture
338,505,Mixture,338_Mixture
339,516,Mixture,339_Mixture
340,531,Mixture,340_Mixture
341,541,Mixture,341_Mixture
342,537,Mixture,342_Mixture
343,538,Mixture,343_Mixture
344,533,Mixture,344_Mixture
345,644,Mixture,345_Mixture
346,681,Mixture,346_Mixture
347,710,Mixture,347_Mixture
348,708,Mixture,348_Mixture
349,714,Mixture,349_Mixture
350,697,Mixture,350_Mixture
351,688,Mixture,351_Mixture
352,659,Mixture,352_Mixture
353,645,Mixture,353_Mixture
354,651,Mixture,354_Mixture
355,658,Mixture,355_Mixture
356,676,Mixture,356_Mixture
357,671,Mixture,357_Mixture
358,659,Mixture,358_Mixture
359,647,Mixture,359_Mixture
360,644,Mixture,360_Mixture
361,628,Mixture,361_Mixture
362,610,Mixture,362_Mixture
363,602,Mixture,363_Mixture
364,611,Mixture,364_Mixture
365,629,Mixture,365_Mixture
366,655,Mixture,366_Mixture
367,689,Mixture,367_Mixture
368,704,Mixture,368_Mixture
369,706,Mixture,369_Mixture
370,707,Mixture,370_Mixture
371,706,Mixture,371_Mixture
372,705,Mixture,372_Mixture
373,707,Mixture,373_Mixture
374,707,Mixture,374_Mixture
375,698,Mixture,375_Mixture
376,679,Mixture,376_Mixture
377,654,Mixture,377_Mixture
378,635,Mixture,378_Mixture
379,621,Mixture,379_Mixture
380,605,Mixture,380_Mixture
381,597,Mixture,381_Mixture
382,585,Mixture,382_Mixture
383,576,Mixture,383_Mixture
384,568,Mixture,384_Mixture
385,564,Mixture,385_Mixture
386,560,Mixture,386_Mixture
387,557,Mixture,387_Mixture
388,554,Mixture,388_Mixture
389,550,Mixture,389_Mixture
390,546,Mixture,390_Mixture
391,545,Mixture,391_Mixture
392,547,Mixture,392_Mixture
393,545,Mixture,393_Mixture
394,542,Mixture,394_Mixture
395,539,Mixture,395_Mixture
396,537,Mixture,396_Mixture
397,536,Mixture,397_Mixture
398,534,Mixture,398_Mixture
399,532,Mixture,399_Mixture
400,531,Mixture,400_Mixture
401,540,Mixture,401_Mixture
402,544,Mixture,402_Mixture
403,545,Mixture,403_Mixture
404,541,Mixture,404_Mixture
405,537,Mixture,405_Mixture
406,532,Mixture,406_Mixture
407,533,Mixture,407_Mixture
408,533,Mixture,408_Mixture
409,537,Mixture,409_Mixture
410,552,Mixture,410_Mixture
411,566,Mixture,411_Mixture
412,569,Mixture,412_Mixture
413,568,Mixture,413_Mixture
414,566,Mixture,414_Mixture
415,569,Mixture,415_Mixture
416,575,Mixture,416_Mixture
417,604,Mixture,417_Mixture
418,624,Mixture,418_Mixture
419,636,Mixture,419_Mixture
420,639,Mixture,420_Mixture
421,644,Mixture,421_Mixture
422,643,Mixture,422_Mixture
423,636,Mixture,423_Mixture
424,629,Mixture,424_Mixture
425,627,Mixture,425_Mixture
426,630,Mixture,426_Mixture
427,634,Mixture,427_Mixture
428,637,Mixture,428_Mixture
429,638,Mixture,429_Mixture
430,640,Mixture,430_Mixture
431,640,Mixture,431_Mixture
432,636,Mixture,432_Mixture
433,640,Mixture,433_Mixture
434,638,Mixture,434_Mixture
435,634,Mixture,435_Mixture
436,637,Mixture,436_Mixture
437,639,Mixture,437_Mixture
438,636,Mixture,438_Mixture
439,632,Mixture,439_Mixture
440,634,Mixture,440_Mixture
441,620,Mixture,441_Mixture
442,602,Mixture,442_Mixture
443,585,Mixture,443_Mixture
444,572,Mixture,444_Mixture
445,566,Mixture,445_Mixture
446,562,Mixture,446_Mixture
447,555,Mixture,447_Mixture
448,551,Mixture,448_Mixture
449,548,Mixture,449_Mixture
450,545,Mixture,450_Mixture
451,544,Mixture,451_Mixture
452,544,Mixture,452_Mixture
453,543,Mixture,453_Mixture
454,544,Mixture,454_Mixture
455,546,Mixture,455_Mixture
456,547,Mixture,456_Mixture
457,547,Mixture,457_Mixture
458,546,Mixture,458_Mixture
459,548,Mixture,459_Mixture
460,570,Mixture,460_Mixture
461,567,Mixture,461_Mixture
462,615,Mixture,462_Mixture
463,616,Mixture,463_Mixture
464,628,Mixture,464_Mixture
465,661,Mixture,465_Mixture
466,696,Mixture,466_Mixture
467,706,Mixture,467_Mixture
468,702,Mixture,468_Mixture
469,700,Mixture,469_Mixture
470,706,Mixture,470_Mixture
471,706,Mixture,471_Mixture
472,696,Mixture,472_Mixture
473,673,Mixture,473_Mixture
474,653,Mixture,474_Mixture
475,660,Mixture,475_Mixture
476,688,Mixture,476_Mixture
477,707,Mixture,477_Mixture
478,705,Mixture,478_Mixture
479,710,Mixture,479_Mixture
480,717,Mixture,480_Mixture
481,707,Mixture,481_Mixture
482,694,Mixture,482_Mixture
483,686,Mixture,483_Mixture
484,677,Mixture,484_Mixture
485,679,Mixture,485_Mixture
486,684,Mixture,486_Mixture
487,683,Mixture,487_Mixture
488,678,Mixture,488_Mixture
489,669,Mixture,489_Mixture
490,668,Mixture,490_Mixture
491,668,Mixture,491_Mixture
492,668,Mixture,492_Mixture
493,672,Mixture,493_Mixture
494,674,Mixture,494_Mixture
495,694,Mixture,495_Mixture
496,697,Mixture,496_Mixture
497,691,Mixture,497_Mixture
498,687,Mixture,498_Mixture
499,684,Mixture,499_Mixture
500,678,Mixture,500_Mixture
501,669,Mixture,501_Mixture
502,671,Mixture,502_Mixture
503,672,Mixture,503_Mixture
504,678,Mixture,504_Mixture
505,684,Mixture,505_Mixture
506,687,Mixture,506_Mixture
507,692,Mixture,507_Mixture
508,674,Mixture,508_Mixture
509,682,Mixture,509_Mixture
510,692,Mixture,510_Mixture
511,687,Mixture,511_Mixture
512,684,Mixture,512_Mixture
513,675,Mixture,513_Mixture
514,678,Mixture,514_Mixture
515,676,Mixture,515_Mixture
516,651,Mixture,516_Mixture
517,630,Mixture,517_Mixture
518,614,Mixture,518_Mixture
519,601,Mixture,519_Mixture
520,594,Mixture,520_Mixture
521,587,Mixture,521_Mixture
522,580,Mixture,522_Mixture
523,574,Mixture,523_Mixture
524,569,Mixture,524_Mixture
525,565,Mixture,525_Mixture
526,561,Mixture,526_Mixture
527,557,Mixture,527_Mixture
528,555,Mixture,528_Mixture
529,552,Mixture,529_Mixture
530,550,Mixture,530_Mixture
531,548,Mixture,531_Mixture
532,545,Mixture,532_Mixture
533,541,Mixture,533_Mixture
534,536,Mixture,534_Mixture
535,532,Mixture,535_Mixture
536,528,Mixture,536_Mixture
537,526,Mixture,537_Mixture
538,522,Mixture,538_Mixture
539,519,Mixture,539_Mixture
540,518,Mixture,540_Mixture
541,520,Mixture,541_Mixture
542,523,Mixture,542_Mixture
543,524,Mixture,543_Mixture
544,520,Mixture,544_Mixture
545,517,Mixture,545_Mixture
546,514,Mixture,546_Mixture
547,511,Mixture,547_Mixture
548,508,Mixture,548_Mixture
549,506,Mixture,549_Mixture
550,507,Mixture,550_Mixture
551,510,Mixture,551_Mixture
552,508,Mixture,552_Mixture
553,505,Mixture,553_Mixture
554,502,Mixture,554_Mixture
555,580,Mixture,555_Mixture
556,636,Mixture,556_Mixture
557,609,Mixture,557_Mixture
558,580,Mixture,558_Mixture
559,555,Mixture,559_Mixture
560,538,Mixture,560_Mixture
561,522,Mixture,561_Mixture
562,513,Mixture,562_Mixture
563,508,Mixture,563_Mixture
564,508,Mixture,564_Mixture
565,507,Mixture,565_Mixture
566,508,Mixture,566_Mixture
567,505,Mixture,567_Mixture
568,555,Mixture,568_Mixture
569,561,Mixture,569_Mixture
570,568,Mixture,570_Mixture
571,666,Mixture,571_Mixture
572,667,Mixture,572_Mixture
573,655,Mixture,573_Mixture
574,659,Mixture,574_Mixture
575,628,Mixture,575_Mixture
576,602,Mixture,576_Mixture
577,619,Mixture,577_Mixture
578,632,Mixture,578_Mixture
579,629,Mixture,579_Mixture
580,640,Mixture,580_Mixture
581,648,Mixture,581_Mixture
582,635,Mixture,582_Mixture
583,643,Mixture,583_Mixture
584,615,Mixture,584_Mixture
585,592,Mixture,585_Mixture
586,576,Mixture,586_Mixture
587,561,Mixture,587_Mixture
588,551,Mixture,588_Mixture
589,543,Mixture,589_Mixture
590,538,Mixture,590_Mixture
591,533,Mixture,591_Mixture
592,528,Mixture,592_Mixture
593,522,Mixture,593_Mixture
594,516,Mixture,594_Mixture
595,513,Mixture,595_Mixture
596,510,Mixture,596_Mixture
597,505,Mixture,597_Mixture
598,513,Mixture,598_Mixture
599,519,Mixture,599_Mixture
600,520,Mixture,600_Mixture
601,521,Mixture,601_Mixture
602,519,Mixture,602_Mixture
603,504,Mixture,603_Mixture
604,504,Mixture,604_Mixture
605,517,Mixture,605_Mixture
606,525,Mixture,606_Mixture
607,595,Mixture,607_Mixture
608,597,Mixture,608_Mixture
609,670,Mixture,609_Mixture
610,695,Mixture,610_Mixture
611,662,Mixture,611_Mixture
612,673,Mixture,612_Mixture
613,664,Mixture,613_Mixture
614,660,Mixture,614_Mixture
615,662,Mixture,615_Mixture
616,654,Mixture,616_Mixture
617,646,Mixture,617_Mixture
618,639,Mixture,618_Mixture
619,613,Mixture,619_Mixture
620,592,Mixture,620_Mixture
621,575,Mixture,621_Mixture
622,566,Mixture,622_Mixture
623,556,Mixture,623_Mixture
624,553,Mixture,624_Mixture
625,624,Mixture,625_Mixture
626,668,Mixture,626_Mixture
627,682,Mixture,627_Mixture
628,683,Mixture,628_Mixture
629,680,Mixture,629_Mixture
630,676,Mixture,630_Mixture
631,663,Mixture,631_Mixture
632,643,Mixture,632_Mixture
633,619,Mixture,633_Mixture
634,629,Mixture,634_Mixture
635,617,Mixture,635_Mixture
636,593,Mixture,636_Mixture
637,575,Mixture,637_Mixture
638,562,Mixture,638_Mixture
639,551,Mixture,639_Mixture
640,543,Mixture,640_Mixture
641,537,Mixture,641_Mixture
642,531,Mixture,642_Mixture
643,526,Mixture,643_Mixture
644,524,Mixture,644_Mixture
645,522,Mixture,645_Mixture
646,521,Mixture,646_Mixture
647,516,Mixture,647_Mixture
648,512,Mixture,648_Mixture
649,510,Mixture,649_Mixture
650,508,Mixture,650_Mixture
651,505,Mixture,651_Mixture
652,502,Mixture,652_Mixture
653,503,Mixture,653_Mixture
654,504,Mixture,654_Mixture
655,508,Mixture,655_Mixture
656,509,Mixture,656_Mixture
657,506,Mixture,657_Mixture
658,504,Mixture,658_Mixture
659,504,Mixture,659_Mixture
660,502,Mixture,660_Mixture
661,529,Mixture,661_Mixture
662,593,Mixture,662_Mixture
663,632,Mixture,663_Mixture
664,647,Mixture,664_Mixture
665,651,Mixture,665_Mixture
666,655,Mixture,666_Mixture
667,665,Mixture,667_Mixture
668,685,Mixture,668_Mixture
669,692,Mixture,669_Mixture
670,694,Mixture,670_Mixture
671,679,Mixture,671_Mixture
672,658,Mixture,672_Mixture
673,644,Mixture,673_Mixture
674,650,Mixture,674_Mixture
675,659,Mixture,675_Mixture
676,699,Mixture,676_Mixture
677,734,Mixture,677_Mixture
678,718,Mixture,678_Mixture
679,708,Mixture,679_Mixture
680,700,Mixture,680_Mixture
681,688,Mixture,681_Mixture
682,681,Mixture,682_Mixture
683,652,Mixture,683_Mixture
684,628,Mixture,684_Mixture
685,609,Mixture,685_Mixture
686,592,Mixture,686_Mixture
687,580,Mixture,687_Mixture
688,569,Mixture,688_Mixture
689,559,Mixture,689_Mixture
690,552,Mixture,690_Mixture
691,548,Mixture,691_Mixture
692,545,Mixture,692_Mixture
693,542,Mixture,693_Mixture
694,540,Mixture,694_Mixture
695,535,Mixture,695_Mixture
696,531,Mixture,696_Mixture
697,528,Mixture,697_Mixture
698,528,Mixture,698_Mixture
699,526,Mixture,699_Mixture
700,522,Mixture,700_Mixture
701,519,Mixture,701_Mixture
702,516,Mixture,702_Mixture
703,515,Mixture,703_Mixture
704,518,Mixture,704_Mixture
705,519,Mixture,705_Mixture
706,520,Mixture,706_Mixture
707,517,Mixture,707_Mixture
708,510,Mixture,708_Mixture
709,506,Mixture,709_Mixture
710,504,Mixture,710_Mixture
711,510,Mixture,711_Mixture
712,513,Mixture,712_Mixture
713,520,Mixture,713_Mixture
714,520,Mixture,714_Mixture
715,514,Mixture,715_Mixture
716,509,Mixture,716_Mixture
717,510,Mixture,717_Mixture
718,514,Mixture,718_Mixture
719,517,Mixture,719_Mixture
720,539,Mixture,720_Mixture
721,554,Mixture,721_Mixture
722,556,Mixture,722_Mixture
723,560,Mixture,723_Mixture
724,555,Mixture,724_Mixture
725,561,Mixture,725_Mixture
726,573,Mixture,726_Mixture
727,582,Mixture,727_Mixture
728,587,Mixture,728_Mixture
729,588,Mixture,729_Mixture
730,585,Mixture,730_Mixture
731,583,Mixture,731_Mixture
732,615,Mixture,732_Mixture
733,645,Mixture,733_Mixture
734,640,Mixture,734_Mixture
735,634,Mixture,735_Mixture
736,629,Mixture,736_Mixture
737,630,Mixture,737_Mixture
738,639,Mixture,738_Mixture
739,645,Mixture,739_Mixture
740,652,Mixture,740_Mixture
741,653,Mixture,741_Mixture
742,651,Mixture,742_Mixture
743,649,Mixture,743_Mixture
744,650,Mixture,744_Mixture
745,640,Mixture,745_Mixture
746,621,Mixture,746_Mixture
747,605,Mixture,747_Mixture
748,624,Mixture,748_Mixture
749,626,Mixture,749_Mixture
750,630,Mixture,750_Mixture
751,649,Mixture,751_Mixture
752,631,Mixture,752_Mixture
753,617,Mixture,753_Mixture
754,597,Mixture,754_Mixture
755,583,Mixture,755_Mixture
756,573,Mixture,756_Mixture
757,566,Mixture,757_Mixture
758,558,Mixture,758_Mixture
759,549,Mixture,759_Mixture
760,542,Mixture,760_Mixture
761,537,Mixture,761_Mixture
762,532,Mixture,762_Mixture
763,529,Mixture,763_Mixture
764,526,Mixture,764_Mixture
765,523,Mixture,765_Mixture
766,519,Mixture,766_Mixture
767,515,Mixture,767_Mixture
768,516,Mixture,768_Mixture
769,518,Mixture,769_Mixture
770,517,Mixture,770_Mixture
771,518,Mixture,771_Mixture
772,520,Mixture,772_Mixture
773,528,Mixture,773_Mixture
774,525,Mixture,774_Mixture
775,525,Mixture,775_Mixture
776,523,Mixture,776_Mixture
777,522,Mixture,777_Mixture
778,526,Mixture,778_Mixture
779,538,Mixture,779_Mixture
780,635,Mixture,780_Mixture
781,666,Mixture,781_Mixture
782,677,Mixture,782_Mixture
783,677,Mixture,783_Mixture
784,675,Mixture,784_Mixture
785,668,Mixture,785_Mixture
786,660,Mixture,786_Mixture
787,659,Mixture,787_Mixture
788,673,Mixture,788_Mixture
789,677,Mixture,789_Mixture
790,667,Mixture,790_Mixture
791,662,Mixture,791_Mixture
792,663,Mixture,792_Mixture
793,676,Mixture,793_Mixture
794,670,Mixture,794_Mixture
795,663,Mixture,795_Mixture
796,660,Mixture,796_Mixture
797,661,Mixture,797_Mixture
798,651,Mixture,798_Mixture
799,637,Mixture,799_Mixture
800,628,Mixture,800_Mixture
801,635,Mixture,801_Mixture
802,644,Mixture,802_Mixture
803,662,Mixture,803_Mixture
804,667,Mixture,804_Mixture
805,684,Mixture,805_Mixture
806,689,Mixture,806_Mixture
807,691,Mixture,807_Mixture
808,684,Mixture,808_Mixture
809,675,Mixture,809_Mixture
810,675,Mixture,810_Mixture
811,688,Mixture,811_Mixture
812,688,Mixture,812_Mixture
813,692,Mixture,813_Mixture
814,691,Mixture,814_Mixture
815,677,Mixture,815_Mixture
816,654,Mixture,816_Mixture
817,632,Mixture,817_Mixture
818,615,Mixture,818_Mixture
819,602,Mixture,819_Mixture
820,588,Mixture,820_Mixture
821,578,Mixture,821_Mixture
822,569,Mixture,822_Mixture
823,561,Mixture,823_Mixture
824,555,Mixture,824_Mixture
825,551,Mixture,825_Mixture
826,547,Mixture,826_Mixture
827,544,Mixture,827_Mixture
828,541,Mixture,828_Mixture
829,536,Mixture,829_Mixture
830,534,Mixture,830_Mixture
831,530,Mixture,831_Mixture
832,526,Mixture,832_Mixture
833,526,Mixture,833_Mixture
834,526,Mixture,834_Mixture
835,522,Mixture,835_Mixture
836,518,Mixture,836_Mixture
837,518,Mixture,837_Mixture
838,518,Mixture,838_Mixture
839,520,Mixture,839_Mixture
840,522,Mixture,840_Mixture
841,542,Mixture,841_Mixture
842,555,Mixture,842_Mixture
843,559,Mixture,843_Mixture
844,576,Mixture,844_Mixture
845,582,Mixture,845_Mixture
846,581,Mixture,846_Mixture
847,583,Mixture,847_Mixture
848,585,Mixture,848_Mixture
849,594,Mixture,849_Mixture
850,603,Mixture,850_Mixture
851,607,Mixture,851_Mixture
852,605,Mixture,852_Mixture
853,601,Mixture,853_Mixture
854,588,Mixture,854_Mixture
855,579,Mixture,855_Mixture
856,577,Mixture,856_Mixture
857,580,Mixture,857_Mixture
858,578,Mixture,858_Mixture
859,565,Mixture,859_Mixture
860,559,Mixture,860_Mixture
861,559,Mixture,861_Mixture
862,553,Mixture,862_Mixture
863,547,Mixture,863_Mixture
864,541,Mixture,864_Mixture
865,536,Mixture,865_Mixture
866,532,Mixture,866_Mixture
867,531,Mixture,867_Mixture
868,530,Mixture,868_Mixture
869,526,Mixture,869_Mixture
870,524,Mixture,870_Mixture
871,520,Mixture,871_Mixture
872,518,Mixture,872_Mixture
873,515,Mixture,873_Mixture
874,515,Mixture,874_Mixture
875,517,Mixture,875_Mixture
876,515,Mixture,876_Mixture
877,510,Mixture,877_Mixture
878,508,Mixture,878_Mixture
879,510,Mixture,879_Mixture
880,510,Mixture,880_Mixture
881,509,Mixture,881_Mixture
882,508,Mixture,882_Mixture
883,510,Mixture,883_Mixture
884,513,Mixture,884_Mixture
885,514,Mixture,885_Mixture
886,511,Mixture,886_Mixture
887,509,Mixture,887_Mixture
888,508,Mixture,888_Mixture
889,508,Mixture,889_Mixture
890,509,Mixture,890_Mixture
891,514,Mixture,891_Mixture
892,517,Mixture,892_Mixture
893,513,Mixture,893_Mixture
894,507,Mixture,894_Mixture
895,505,Mixture,895_Mixture
896,503,Mixture,896_Mixture
897,506,Mixture,897_Mixture
898,506,Mixture,898_Mixture
899,514,Mixture,899_Mixture
900,627,Mixture,900_Mixture
901,632,Mixture,901_Mixture
902,627,Mixture,902_Mixture
903,610,Mixture,903_Mixture
904,663,Mixture,904_Mixture
905,661,Mixture,905_Mixture
906,666,Mixture,906_Mixture
907,650,Mixture,907_Mixture
908,652,Mixture,908_Mixture
909,654,Mixture,909_Mixture
910,621,Mixture,910_Mixture
911,597,Mixture,911_Mixture
912,576,Mixture,912_Mixture
913,562,Mixture,913_Mixture
914,552,Mixture,914_Mixture
915,544,Mixture,915_Mixture
916,537,Mixture,916_Mixture
917,533,Mixture,917_Mixture
918,532,Mixture,918_Mixture
919,531,Mixture,919_Mixture
920,533,Mixture,920_Mixture
921,588,Mixture,921_Mixture
922,583,Mixture,922_Mixture
923,612,Mixture,923_Mixture
924,624,Mixture,924_Mixture
925,619,Mixture,925_Mixture
926,634,Mixture,926_Mixture
927,646,Mixture,927_Mixture
928,661,Mixture,928_Mixture
929,658,Mixture,929_Mixture
930,648,Mixture,930_Mixture
931,629,Mixture,931_Mixture
932,616,Mixture,932_Mixture
933,610,Mixture,933_Mixture
934,618,Mixture,934_Mixture
935,603,Mixture,935_Mixture
936,588,Mixture,936_Mixture
937,580,Mixture,937_Mixture
938,567,Mixture,938_Mixture
939,555,Mixture,939_Mixture
940,546,Mixture,940_Mixture
941,539,Mixture,941_Mixture
942,533,Mixture,942_Mixture
943,528,Mixture,943_Mixture
944,523,Mixture,944_Mixture
945,518,Mixture,945_Mixture
946,516,Mixture,946_Mixture
947,516,Mixture,947_Mixture
948,514,Mixture,948_Mixture
949,512,Mixture,949_Mixture
950,510,Mixture,950_Mixture
951,507,Mixture,951_Mixture
952,508,Mixture,952_Mixture
953,507,Mixture,953_Mixture
954,506,Mixture,954_Mixture
955,504,Mixture,955_Mixture
956,502,Mixture,956_Mixture
957,503,Mixture,957_Mixture
958,503,Mixture,958_Mixture
959,506,Mixture,959_Mixture
960,510,Mixture,960_Mixture
961,515,Mixture,961_Mixture
962,529,Mixture,962_Mixture
963,535,Mixture,963_Mixture
964,532,Mixture,964_Mixture
965,530,Mixture,965_Mixture
966,528,Mixture,966_Mixture
967,529,Mixture,967_Mixture
968,528,Mixture,968_Mixture
969,527,Mixture,969_Mixture
970,527,Mixture,970_Mixture
971,527,Mixture,971_Mixture
972,529,Mixture,972_Mixture
973,535,Mixture,973_Mixture
974,541,Mixture,974_Mixture
975,541,Mixture,975_Mixture
976,556,Mixture,976_Mixture
977,576,Mixture,977_Mixture
978,585,Mixture,978_Mixture
979,583,Mixture,979_Mixture
980,583,Mixture,980_Mixture
981,578,Mixture,981_Mixture
982,574,Mixture,982_Mixture
983,576,Mixture,983_Mixture
984,584,Mixture,984_Mixture
985,595,Mixture,985_Mixture
986,602,Mixture,986_Mixture
987,603,Mixture,987_Mixture
988,604,Mixture,988_Mixture
989,603,Mixture,989_Mixture
990,604,Mixture,990_Mixture
991,611,Mixture,991_Mixture
992,619,Mixture,992_Mixture
993,624,Mixture,993_Mixture
994,627,Mixture,994_Mixture
995,624,Mixture,995_Mixture
996,618,Mixture,996_Mixture
997,611,Mixture,997_Mixture
998,605,Mixture,998_Mixture
999,621,Mixture,999_Mixture
1000,619,Mixture,1000_Mixture
1001,616,Mixture,1001_Mixture
1002,617,Mixture,1002_Mixture
1003,631,Mixture,1003_Mixture
1004,647,Mixture,1004_Mixture
1005,636,Mixture,1005_Mixture
1006,650,Mixture,1006_Mixture
1007,623,Mixture,1007_Mixture
1008,604,Mixture,1008_Mixture
1009,592,Mixture,1009_Mixture
1010,588,Mixture,1010_Mixture
1011,592,Mixture,1011_Mixture
1012,594,Mixture,1012_Mixture
1013,645,Mixture,1013_Mixture
1014,692,Mixture,1014_Mixture
1015,685,Mixture,1015_Mixture
1016,680,Mixture,1016_Mixture
1017,677,Mixture,1017_Mixture
1018,688,Mixture,1018_Mixture
1019,692,Mixture,1019_Mixture
1020,674,Mixture,1020_Mixture
1021,665,Mixture,1021_Mixture
1022,663,Mixture,1022_Mixture
1023,669,Mixture,1023_Mixture
1024,678,Mixture,1024_Mixture
1025,679,Mixture,1025_Mixture
1026,682,Mixture,1026_Mixture
1027,668,Mixture,1027_Mixture
1028,652,Mixture,1028_Mixture
1029,667,Mixture,1029_Mixture
1030,675,Mixture,1030_Mixture
1031,670,Mixture,1031_Mixture
1032,665,Mixture,1032_Mixture
1033,667,Mixture,1033_Mixture
1034,672,Mixture,1034_Mixture
1035,675,Mixture,1035_Mixture
1036,660,Mixture,1036_Mixture
1037,656,Mixture,1037_Mixture
1038,662,Mixture,1038_Mixture
1039,663,Mixture,1039_Mixture
1040,672,Mixture,1040_Mixture
1041,679,Mixture,1041_Mixture
1042,678,Mixture,1042_Mixture
1043,676,Mixture,1043_Mixture
1044,668,Mixture,1044_Mixture
1045,663,Mixture,1045_Mixture
1046,653,Mixture,1046_Mixture
1047,644,Mixture,1047_Mixture
1048,639,Mixture,1048_Mixture
1049,632,Mixture,1049_Mixture
1050,631,Mixture,1050_Mixture
1051,617,Mixture,1051_Mixture
1052,614,Mixture,1052_Mixture
1053,614,Mixture,1053_Mixture
1054,610,Mixture,1054_Mixture
1055,602,Mixture,1055_Mixture
1056,631,Mixture,1056_Mixture
1057,627,Mixture,1057_Mixture
1058,634,Mixture,1058_Mixture
1059,645,Mixture,1059_Mixture
1060,651,Mixture,1060_Mixture
1061,645,Mixture,1061_Mixture
1062,643,Mixture,1062_Mixture
1063,638,Mixture,1063_Mixture
1064,628,Mixture,1064_Mixture
1065,620,Mixture,1065_Mixture
1066,603,Mixture,1066_Mixture
1067,591,Mixture,1067_Mixture
1068,588,Mixture,1068_Mixture
1069,591,Mixture,1069_Mixture
1070,587,Mixture,1070_Mixture
1071,587,Mixture,1071_Mixture
1072,589,Mixture,1072_Mixture
1073,592,Mixture,1073_Mixture
1074,582,Mixture,1074_Mixture
1075,570,Mixture,1075_Mixture
1076,565,Mixture,1076_Mixture
